timestamp,main_controller_id,sensor_module_id,humidity,temperature,CO2,refreshable_token
2026-05-07 15:19:40,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:19:50,NRP_03,NRP_03_03,93.76,41.94,1720.23,qct490hd4j
2026-05-07 15:20:00,YBA_01,ID_OFF,,,,wp26lpjlcv
2026-05-07 15:20:10,YBA_02,ID_OFF,,,,w7d2l6ccqv
2026-05-07 15:20:20,YBA_03,YBA_03_01,72.8,22.37,768.54,hlx226o0qh
2026-05-07 15:20:30,YBA_04,YBA_04_01,18.53,47.29,2269.94,y8wnr1dq6f
2026-05-07 15:20:40,KCD_01,ID_OFF,,,,gmwi3bwplz
2026-05-07 15:20:50,KCD_02,ID_OFF,,,,gmwi3bwplz
2026-05-07 15:21:00,KCD_03,ID_OFF,,,,2gaawscs7p
2026-05-07 15:21:10,NRP_01,NRP_01_01,29.1,15.03,383.03,92p7okhb5b
2026-05-07 15:21:20,NRP_02,NRP_02_01,89.1,35.03,1421.42,xop021e3fc
2026-05-07 15:21:30,NRP_03,NRP_03_01,69.1,18.02,610.71,qct490hd4j
2026-05-07 15:21:40,YBA_01,YBA_01_02,57.13,24.02,710.71,wp26lpjlcv
2026-05-07 15:21:50,YBA_02,ID_OFF,,,,w7d2l6ccqv
2026-05-07 15:22:00,YBA_03,YBA_03_02,24.14,23.93,590.57,fbw2dan===
2026-05-07 15:22:10,YBA_04,ID_OFF,,,,y8wnr1dq6f
2026-05-07 15:22:20,KCD_01,ID_OFF,,,,gmwi3bwplz
2026-05-07 15:22:30,KCD_02,ID_OFF,,,,gmwi3bwplz
2026-05-07 15:22:40,KCD_03,ID_OFF,,,,2gaawscs7p
2026-05-07 15:22:50,NRP_01,ID_OFF,,,,92p7okhb5b
2026-05-07 15:23:00,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:23:10,NRP_03,NRP_03_02,20.19,23.88,472.17,qct490hd4j
2026-05-07 15:23:20,YBA_01,YBA_01_03,60.19,23.33,729.56,wp26lpjlcv
2026-05-07 15:23:30,YBA_02,YBA_02_03,45.26,31.11,829.56,w7d2l6ccqv
2026-05-07 15:23:40,YBA_03,ID_OFF,,,,vgjsriwek8
2026-05-07 15:23:50,YBA_04,ID_OFF,,,,y8wnr1dq6f
2026-05-07 15:24:00,KCD_01,KCD_01_03,20.2,22.69,468.6,gmwi3bwplz
2026-05-07 15:24:10,KCD_02,KCD_02_03,10.13,47.69,2193.39,gmwi3bwplz
2026-05-07 15:24:20,KCD_03,KCD_03_03,45.27,30.16,824.8,2gaawscs7p
2026-05-07 15:24:30,NRP_01,ID_OFF,,,,92p7okhb5b
2026-05-07 15:24:40,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:24:50,NRP_03,ID_OFF,,,,qct490hd4j
2026-05-07 15:25:00,YBA_01,YBA_01_01,92.39,36.53,1565.27,153j1fu===
2026-05-07 15:25:10,YBA_02,YBA_02_01,61.51,25.22,782.63,w7d2l6ccqv
2026-05-07 15:25:20,YBA_03,ID_OFF,,,,vgjsriwek8
2026-05-07 15:25:30,YBA_04,ID_OFF,,,,y8wnr1dq6f
2026-05-07 15:25:40,KCD_01,KCD_01_01,18.26,41.53,2119.61,gmwi3bwplz
2026-05-07 15:25:50,KCD_02,KCD_02_01,32.39,16.53,436.98,gmwi3bwplz
2026-05-07 15:26:00,KCD_03,ID_OFF,,,,2gaawscs7p
2026-05-07 15:26:10,NRP_01,ID_OFF,,,,92p7okhb5b
2026-05-07 15:26:20,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:26:30,NRP_03,NRP_03_01,92.67,42.12,1642.92,qct490hd4j
2026-05-07 15:26:40,YBA_01,ID_OFF,,,,06rw16pvp6
2026-05-07 15:26:50,YBA_02,YBA_02_02,72.67,22.27,721.46,w7d2l6ccqv
2026-05-07 15:27:00,YBA_03,YBA_03_02,93.82,38.78,1805.3,vgjsriwek8
2026-05-07 15:27:10,YBA_04,YBA_04_02,63.43,27.02,902.65,y8wnr1dq6f
2026-05-07 15:27:20,KCD_01,KCD_01_02,63.43,27.02,902.65,1krt14z===
2026-05-07 15:27:30,KCD_02,ID_OFF,,,,gmwi3bwplz
2026-05-07 15:27:40,KCD_03,ID_OFF,,,,2gaawscs7p
2026-05-07 15:27:50,NRP_01,NRP_01_02,73.82,20.27,802.65,92p7okhb5b
2026-05-07 15:28:00,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:28:10,NRP_03,ID_OFF,,,,qct490hd4j
2026-05-07 15:28:20,YBA_01,YBA_01_03,71.38,21.83,532.13,06rw16pvp6
2026-05-07 15:28:30,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 15:28:40,YBA_03,YBA_03_03,60.18,29.11,632.13,vgjsriwek8
2026-05-07 15:28:50,YBA_04,YBA_04_03,17.59,46.39,1856.22,y8wnr1dq6f
2026-05-07 15:29:00,KCD_01,KCD_01_03,27.31,21.47,489.55,57vxjdma2f
2026-05-07 15:29:10,KCD_02,KCD_02_03,87.31,41.47,1705.47,gmwi3bwplz
2026-05-07 15:29:20,KCD_03,ID_OFF,,,,2gaawscs7p
2026-05-07 15:29:30,NRP_01,ID_OFF,,,,92p7okhb5b
2026-05-07 15:29:40,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:29:50,NRP_03,NRP_03_03,67.31,21.88,752.74,qct490hd4j
2026-05-07 15:30:00,YBA_01,ID_OFF,,,,06rw16pvp6
2026-05-07 15:30:10,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 15:30:20,YBA_03,YBA_03_01,30.08,15.97,476.2,vgjsriwek8
2026-05-07 15:30:30,YBA_04,ID_OFF,,,,y8wnr1dq6f
2026-05-07 15:30:40,KCD_01,KCD_01_01,16.72,40.97,2211.14,57vxjdma2f
2026-05-07 15:30:50,KCD_02,ID_OFF,,,,gmwi3bwplz
2026-05-07 15:31:00,KCD_03,ID_OFF,,,,2gaawscs7p
2026-05-07 15:31:10,NRP_01,ID_OFF,,,,92p7okhb5b
2026-05-07 15:31:20,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:31:30,NRP_03,NRP_03_01,51.84,30.77,732.73,qct490hd4j
2026-05-07 15:31:40,YBA_01,YBA_01_02,25.13,23.46,399.54,06rw16pvp6
2026-05-07 15:31:50,YBA_02,YBA_02_02,51.84,30.77,732.73,w7d2l6ccqv
2026-05-07 15:32:00,YBA_03,YBA_03_02,24.82,19.27,517.05,vgjsriwek8
2026-05-07 15:32:10,YBA_04,YBA_04_02,24.82,19.27,517.05,y8wnr1dq6f
2026-05-07 15:32:20,KCD_01,KCD_01_02,64.82,20.56,789.4,57vxjdma2f
2026-05-07 15:32:30,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 15:32:40,KCD_03,ID_OFF,,,,2gaawscs7p
2026-05-07 15:32:50,NRP_01,NRP_01_02,51.42,27.41,889.4,92p7okhb5b
2026-05-07 15:33:00,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:33:10,NRP_03,NRP_03_02,88.3,39.48,1214.61,qct490hd4j
2026-05-07 15:33:20,YBA_01,YBA_01_03,88.3,39.48,1214.61,06rw16pvp6
2026-05-07 15:33:30,YBA_02,YBA_02_03,28.3,19.48,305.48,w7d2l6ccqv
2026-05-07 15:33:40,YBA_03,ID_OFF,,,,vgjsriwek8
2026-05-07 15:33:50,YBA_04,YBA_04_03,68.3,20.69,507.31,y8wnr1dq6f
2026-05-07 15:34:00,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 15:34:10,KCD_02,ID_OFF,,,,gmwi3bwplz
2026-05-07 15:34:20,KCD_03,KCD_03_03,66.19,20.88,646.81,2gaawscs7p
2026-05-07 15:34:30,NRP_01,ID_OFF,,,,92p7okhb5b
2026-05-07 15:34:40,NRP_02,NRP_02_03,14.13,44.79,2056.92,xop021e3fc
2026-05-07 15:34:50,NRP_03,NRP_03_03,86.19,39.79,1493.63,qct490hd4j
2026-05-07 15:35:00,YBA_01,YBA_01_01,82.0,44.11,1277.24,06rw16pvp6
2026-05-07 15:35:10,YBA_02,ID_OFF,,,,w7d2l6ccqv
2026-05-07 15:35:20,YBA_03,YBA_03_01,82.0,44.11,1277.24,vgjsriwek8
2026-05-07 15:35:30,YBA_04,YBA_04_01,47.67,31.29,638.62,y8wnr1dq6f
2026-05-07 15:35:40,KCD_01,KCD_01_01,22.0,24.11,328.96,57vxjdma2f
2026-05-07 15:35:50,KCD_02,KCD_02_01,47.67,31.29,638.62,n0jq4qu===
2026-05-07 15:36:00,KCD_03,ID_OFF,,,,2gaawscs7p
2026-05-07 15:36:10,NRP_01,NRP_01_01,10.03,49.41,2036.6,92p7okhb5b
2026-05-07 15:36:20,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 15:36:30,NRP_03,NRP_03_01,60.04,23.65,635.2,qct490hd4j
2026-05-07 15:36:40,YBA_01,YBA_01_02,20.04,24.41,401.4,06rw16pvp6
2026-05-07 15:36:50,YBA_02,ID_OFF,,,,w7d2l6ccqv
2026-05-07 15:37:00,YBA_03,YBA_03_02,82.74,43.23,1643.51,vgjsriwek8
2026-05-07 15:37:10,YBA_04,ID_OFF,,,,y8wnr1dq6f
2026-05-07 15:37:20,KCD_01,ID_OFF,,,,57vxjdma2f
2026-05-07 15:37:30,KCD_02,KCD_02_02,22.74,23.23,466.32,1aqy8ldeyf
2026-05-07 15:37:40,KCD_03,KCD_03_02,11.82,48.23,2188.07,2gaawscs7p
2026-05-07 15:37:50,NRP_01,ID_OFF,,,,92p7okhb5b
2026-05-07 15:38:00,NRP_02,NRP_02_02,45.83,30.55,677.28,xop021e3fc
2026-05-07 15:38:10,NRP_03,NRP_03_02,80.62,43.19,1354.56,sw7dbvi===
2026-05-07 15:38:20,YBA_01,YBA_01_03,45.83,30.55,677.28,06rw16pvp6
2026-05-07 15:38:30,YBA_02,ID_OFF,,,,w7d2l6ccqv
2026-05-07 15:38:40,YBA_03,ID_OFF,,,,vgjsriwek8
2026-05-07 15:38:50,YBA_04,YBA_04_03,20.62,23.19,357.96,y8wnr1dq6f
2026-05-07 15:39:00,KCD_01,ID_OFF,,,,57vxjdma2f
2026-05-07 15:39:10,KCD_02,KCD_02_03,64.62,23.43,817.03,1aqy8ldeyf
2026-05-07 15:39:20,KCD_03,KCD_03_03,51.16,31.24,917.03,2gaawscs7p
2026-05-07 15:39:30,NRP_01,NRP_01_03,13.08,49.05,2354.81,92p7okhb5b
2026-05-07 15:39:40,NRP_02,NRP_02_03,51.16,31.24,917.03,xop021e3fc
2026-05-07 15:39:50,NRP_03,NRP_03_03,64.62,23.43,817.03,nz81d8hdfo
2026-05-07 15:40:00,YBA_01,YBA_01_01,19.19,44.84,1964.92,06rw16pvp6
2026-05-07 15:40:10,YBA_02,YBA_02_01,63.37,27.87,694.24,w7d2l6ccqv
2026-05-07 15:40:20,YBA_03,YBA_03_01,33.78,19.84,370.68,vgjsriwek8
2026-05-07 15:40:30,YBA_04,YBA_04_01,33.78,19.84,370.68,y8wnr1dq6f
2026-05-07 15:40:40,KCD_01,ID_OFF,,,,57vxjdma2f
2026-05-07 15:40:50,KCD_02,KCD_02_01,93.78,39.84,1388.48,1aqy8ldeyf
2026-05-07 15:41:00,KCD_03,KCD_03_01,62.6,23.08,607.23,2gaawscs7p
2026-05-07 15:41:10,NRP_01,NRP_01_01,62.6,23.08,607.23,92p7okhb5b
2026-05-07 15:41:20,NRP_02,NRP_02_01,11.73,48.47,1987.66,xop021e3fc
2026-05-07 15:41:30,NRP_03,NRP_03_01,48.46,30.78,707.23,nz81d8hdfo
2026-05-07 15:41:40,YBA_01,YBA_01_02,22.6,23.47,380.42,06rw16pvp6
2026-05-07 15:41:50,YBA_02,ID_OFF,,,,w7d2l6ccqv
2026-05-07 15:42:00,YBA_03,YBA_03_02,29.78,18.06,487.42,vgjsriwek8
2026-05-07 15:42:10,YBA_04,ID_OFF,,,,y8wnr1dq6f
2026-05-07 15:42:20,KCD_01,KCD_01_02,16.52,43.06,2237.32,57vxjdma2f
2026-05-07 15:42:30,KCD_02,KCD_02_02,16.52,43.06,2237.32,1aqy8ldeyf
2026-05-07 15:42:40,KCD_03,KCD_03_02,69.78,19.84,749.9,2gaawscs7p
2026-05-07 15:42:50,NRP_01,NRP_01_02,89.78,38.06,1699.8,jdwrpf2===
2026-05-07 15:43:00,NRP_02,NRP_02_02,71.5,22.0,583.34,xop021e3fc
2026-05-07 15:43:10,NRP_03,ID_OFF,,,,nz81d8hdfo
2026-05-07 15:43:20,YBA_01,YBA_01_03,17.67,46.66,1945.84,06rw16pvp6
2026-05-07 15:43:30,YBA_02,YBA_02_03,60.34,29.33,683.34,snvypgh===
2026-05-07 15:43:40,YBA_03,ID_OFF,,,,vgjsriwek8
2026-05-07 15:43:50,YBA_04,YBA_04_03,31.5,21.66,362.5,snvypgh===
2026-05-07 15:44:00,KCD_01,KCD_01_03,22.62,16.57,515.07,57vxjdma2f
2026-05-07 15:44:10,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 15:44:20,KCD_03,KCD_03_03,82.62,36.57,1773.53,2gaawscs7p
2026-05-07 15:44:30,NRP_01,ID_OFF,,,,xaardnc93j
2026-05-07 15:44:40,NRP_02,NRP_02_03,48.5,25.26,886.76,xop021e3fc
2026-05-07 15:44:50,NRP_03,NRP_03_03,22.62,16.57,515.07,nz81d8hdfo
2026-05-07 15:45:00,YBA_01,ID_OFF,,,,06rw16pvp6
2026-05-07 15:45:10,YBA_02,ID_OFF,,,,ow8yvqzm6v
2026-05-07 15:45:20,YBA_03,ID_OFF,,,,vgjsriwek8
2026-05-07 15:45:30,YBA_04,YBA_04_01,64.47,27.15,732.0,ow8yvqzm6v
2026-05-07 15:45:40,KCD_01,ID_OFF,,,,57vxjdma2f
2026-05-07 15:45:50,KCD_02,ID_OFF,,,,1aqy8ldeyf
2026-05-07 15:46:00,KCD_03,ID_OFF,,,,2gaawscs7p
2026-05-07 15:46:10,NRP_01,NRP_01_01,82.27,44.78,1551.56,xaardnc93j
2026-05-07 15:46:20,NRP_02,NRP_02_01,11.51,49.78,2107.62,xop021e3fc
2026-05-07 15:46:30,NRP_03,NRP_03_01,62.27,23.87,675.78,nz81d8hdfo
2026-05-07 15:46:40,YBA_01,YBA_01_02,48.03,31.83,775.78,3psshrr===
2026-05-07 15:46:50,YBA_02,YBA_02_02,22.27,24.78,431.84,ow8yvqzm6v
2026-05-07 15:47:00,YBA_03,ID_OFF,,,,vgjsriwek8
2026-05-07 15:47:10,YBA_04,YBA_04_02,66.19,18.59,753.79,ow8yvqzm6v
2026-05-07 15:47:20,KCD_01,KCD_01_02,86.19,35.98,1707.57,57vxjdma2f
2026-05-07 15:47:30,KCD_02,ID_OFF,,,,1aqy8ldeyf
2026-05-07 15:47:40,KCD_03,KCD_03_02,26.19,15.98,490.34,2gaawscs7p
2026-05-07 15:47:50,NRP_01,NRP_01_02,53.25,24.78,853.79,xaardnc93j
2026-05-07 15:48:00,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:48:10,NRP_03,NRP_03_02,13.6,47.13,1809.12,nz81d8hdfo
2026-05-07 15:48:20,YBA_01,YBA_01_03,25.4,22.13,303.91,xz8axhp3z1
2026-05-07 15:48:30,YBA_02,YBA_02_03,52.19,29.71,605.21,ow8yvqzm6v
2026-05-07 15:48:40,YBA_03,YBA_03_03,65.4,22.28,505.21,vgjsriwek8
2026-05-07 15:48:50,YBA_04,ID_OFF,,,,ow8yvqzm6v
2026-05-07 15:49:00,KCD_01,KCD_01_03,59.87,24.33,899.94,57vxjdma2f
2026-05-07 15:49:10,KCD_02,ID_OFF,,,,1aqy8ldeyf
2026-05-07 15:49:20,KCD_03,KCD_03_03,71.15,18.25,799.94,4da5y8o===
2026-05-07 15:49:30,NRP_01,ID_OFF,,,,xaardnc93j
2026-05-07 15:49:40,NRP_02,NRP_02_03,31.15,15.42,524.96,xop021e3fc
2026-05-07 15:49:50,NRP_03,NRP_03_03,17.43,40.42,2324.9,nz81d8hdfo
2026-05-07 15:50:00,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 15:50:10,YBA_02,YBA_02_01,32.48,23.72,445.97,ow8yvqzm6v
2026-05-07 15:50:20,YBA_03,YBA_03_01,92.48,43.72,1589.26,jqwe7pe===
2026-05-07 15:50:30,YBA_04,ID_OFF,,,,ow8yvqzm6v
2026-05-07 15:50:40,KCD_01,ID_OFF,,,,57vxjdma2f
2026-05-07 15:50:50,KCD_02,KCD_02_01,61.64,30.98,794.63,1aqy8ldeyf
2026-05-07 15:51:00,KCD_03,KCD_03_01,85.4,35.75,1623.55,pl7nskxa5o
2026-05-07 15:51:10,NRP_01,NRP_01_01,85.4,35.75,1623.55,xaardnc93j
2026-05-07 15:51:20,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:51:30,NRP_03,NRP_03_01,13.6,40.75,2170.61,nz81d8hdfo
2026-05-07 15:51:40,YBA_01,YBA_01_02,65.4,18.45,711.78,xz8axhp3z1
2026-05-07 15:51:50,YBA_02,YBA_02_02,25.4,15.75,458.83,ow8yvqzm6v
2026-05-07 15:52:00,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 15:52:10,YBA_04,ID_OFF,,,,ow8yvqzm6v
2026-05-07 15:52:20,KCD_01,KCD_01_02,63.56,25.2,735.99,57vxjdma2f
2026-05-07 15:52:30,KCD_02,KCD_02_02,93.92,36.5,1471.97,1aqy8ldeyf
2026-05-07 15:52:40,KCD_03,KCD_03_02,33.92,16.5,401.99,pl7nskxa5o
2026-05-07 15:52:50,NRP_01,NRP_01_02,63.56,25.2,735.99,xaardnc93j
2026-05-07 15:53:00,NRP_02,ID_OFF,,,,xop021e3fc
2026-05-07 15:53:10,NRP_03,ID_OFF,,,,nz81d8hdfo
2026-05-07 15:53:20,YBA_01,YBA_01_03,94.66,43.28,1565.44,xz8axhp3z1
2026-05-07 15:53:30,YBA_02,YBA_02_03,34.66,23.28,437.04,ow8yvqzm6v
2026-05-07 15:53:40,YBA_03,YBA_03_03,64.54,30.63,782.72,xsar5oq3ey
2026-05-07 15:53:50,YBA_04,YBA_04_03,64.54,30.63,782.72,ow8yvqzm6v
2026-05-07 15:54:00,KCD_01,KCD_01_03,29.81,22.09,578.44,3ioyo0a===
2026-05-07 15:54:10,KCD_02,KCD_02_03,16.54,47.09,2449.69,1aqy8ldeyf
2026-05-07 15:54:20,KCD_03,KCD_03_03,58.08,29.67,971.25,pl7nskxa5o
2026-05-07 15:54:30,NRP_01,NRP_01_03,69.81,22.25,871.25,xaardnc93j
2026-05-07 15:54:40,NRP_02,NRP_02_03,29.81,22.09,578.44,3ioyo0a===
2026-05-07 15:54:50,NRP_03,NRP_03_03,69.81,22.25,871.25,nz81d8hdfo
2026-05-07 15:55:00,YBA_01,ID_OFF,,,,xz8axhp3z1
2026-05-07 15:55:10,YBA_02,ID_OFF,,,,ow8yvqzm6v
2026-05-07 15:55:20,YBA_03,YBA_03_01,25.57,16.47,326.46,xsar5oq3ey
2026-05-07 15:55:30,YBA_04,YBA_04_01,13.71,41.47,1861.73,ow8yvqzm6v
2026-05-07 15:55:40,KCD_01,KCD_01_01,65.57,18.88,535.27,ih8r9ryqom
2026-05-07 15:55:50,KCD_02,KCD_02_01,25.57,16.47,326.46,1aqy8ldeyf
2026-05-07 15:56:00,KCD_03,KCD_03_01,94.18,36.67,1906.42,pl7nskxa5o
2026-05-07 15:56:10,NRP_01,NRP_01_01,74.18,19.0,853.21,xaardnc93j
2026-05-07 15:56:20,NRP_02,NRP_02_01,19.46,41.67,2418.12,ih8r9ryqom
2026-05-07 15:56:30,NRP_03,NRP_03_01,34.18,16.67,564.91,nz81d8hdfo
2026-05-07 15:56:40,YBA_01,ID_OFF,,,,xz8axhp3z1
2026-05-07 15:56:50,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 15:57:00,YBA_03,YBA_03_02,34.31,16.85,497.01,xsar5oq3ey
2026-05-07 15:57:10,YBA_04,ID_OFF,,,,ow8yvqzm6v
2026-05-07 15:57:20,KCD_01,KCD_01_02,74.31,19.11,762.68,ih8r9ryqom
2026-05-07 15:57:30,KCD_02,KCD_02_02,34.31,16.85,497.01,1aqy8ldeyf
2026-05-07 15:57:40,KCD_03,KCD_03_02,19.54,41.85,2259.7,pl7nskxa5o
2026-05-07 15:57:50,NRP_01,NRP_01_02,64.09,25.48,862.68,xaardnc93j
2026-05-07 15:58:00,NRP_02,NRP_02_02,71.2,20.5,833.04,ih8r9ryqom
2026-05-07 15:58:10,NRP_03,NRP_03_02,71.2,20.5,833.04,qq2j4i9===
2026-05-07 15:58:20,YBA_01,YBA_01_03,59.93,27.33,933.04,xz8axhp3z1
2026-05-07 15:58:30,YBA_02,YBA_02_03,31.2,19.17,549.78,ow8yvqzm6v
2026-05-07 15:58:40,YBA_03,YBA_03_03,91.2,39.17,1866.07,xsar5oq3ey
2026-05-07 15:58:50,YBA_04,ID_OFF,,,,ow8yvqzm6v
2026-05-07 15:59:00,KCD_01,ID_OFF,,,,ih8r9ryqom
2026-05-07 15:59:10,KCD_02,ID_OFF,,,,1aqy8ldeyf
2026-05-07 15:59:20,KCD_03,ID_OFF,,,,pl7nskxa5o
2026-05-07 15:59:30,NRP_01,ID_OFF,,,,xaardnc93j
2026-05-07 15:59:40,NRP_02,ID_OFF,,,,ih8r9ryqom
2026-05-07 15:59:50,NRP_03,NRP_03_03,71.63,21.18,562.64,by8v8gu8si
2026-05-07 16:00:00,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 16:00:10,YBA_02,YBA_02_01,60.96,28.8,612.9,ow8yvqzm6v
2026-05-07 16:00:20,YBA_03,YBA_03_01,17.98,46.0,1822.57,xsar5oq3ey
2026-05-07 16:00:30,YBA_04,YBA_04_01,91.97,41.0,1225.79,ow8yvqzm6v
2026-05-07 16:00:40,KCD_01,KCD_01_01,91.97,41.0,1225.79,ih8r9ryqom
2026-05-07 16:00:50,KCD_02,KCD_02_01,31.97,21.0,309.67,1yppgaq===
2026-05-07 16:01:00,KCD_03,KCD_03_01,29.35,24.65,402.5,pl7nskxa5o
2026-05-07 16:01:10,NRP_01,NRP_01_01,89.35,44.65,1473.35,xaardnc93j
2026-05-07 16:01:20,NRP_02,NRP_02_01,89.35,44.65,1473.35,ih8r9ryqom
2026-05-07 16:01:30,NRP_03,NRP_03_01,57.46,31.72,736.67,by8v8gu8si
2026-05-07 16:01:40,YBA_01,YBA_01_02,69.35,23.79,636.67,xz8axhp3z1
2026-05-07 16:01:50,YBA_02,YBA_02_02,69.35,23.79,636.67,ow8yvqzm6v
2026-05-07 16:02:00,YBA_03,ID_OFF,,,,xsar5oq3ey
2026-05-07 16:02:10,YBA_04,ID_OFF,,,,ow8yvqzm6v
2026-05-07 16:02:20,KCD_01,KCD_01_02,53.21,30.6,704.73,ih8r9ryqom
2026-05-07 16:02:30,KCD_02,KCD_02_02,66.16,22.95,604.73,5rx4r483if
2026-05-07 16:02:40,KCD_03,KCD_03_02,26.16,23.25,378.55,pl7nskxa5o
2026-05-07 16:02:50,NRP_01,NRP_01_02,14.11,48.25,1983.28,xaardnc93j
2026-05-07 16:03:00,NRP_02,NRP_02_02,23.44,23.16,366.57,ih8r9ryqom
2026-05-07 16:03:10,NRP_03,NRP_03_02,12.29,48.16,1955.33,by8v8gu8si
2026-05-07 16:03:20,YBA_01,ID_OFF,,,,xz8axhp3z1
2026-05-07 16:03:30,YBA_02,ID_OFF,,,,ow8yvqzm6v
2026-05-07 16:03:40,YBA_03,ID_OFF,,,,xsar5oq3ey
2026-05-07 16:03:50,YBA_04,YBA_04_03,12.29,48.16,1955.33,ow8yvqzm6v
2026-05-07 16:04:00,KCD_01,KCD_01_03,22.05,21.14,400.21,ih8r9ryqom
2026-05-07 16:04:10,KCD_02,ID_OFF,,,,5rx4r483if
2026-05-07 16:04:20,KCD_03,KCD_03_03,11.37,46.14,2033.83,pl7nskxa5o
2026-05-07 16:04:30,NRP_01,NRP_01_03,11.37,46.14,2033.83,4wgvdio===
2026-05-07 16:04:40,NRP_02,NRP_02_03,47.74,28.92,733.62,ih8r9ryqom
2026-05-07 16:04:50,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 16:05:00,YBA_01,ID_OFF,,,,xz8axhp3z1
2026-05-07 16:05:10,YBA_02,ID_OFF,,,,ow8yvqzm6v
2026-05-07 16:05:20,YBA_03,ID_OFF,,,,xsar5oq3ey
2026-05-07 16:05:30,YBA_04,YBA_04_01,31.21,20.86,399.87,ow8yvqzm6v
2026-05-07 16:05:40,KCD_01,KCD_01_01,17.47,45.86,2033.03,ih8r9ryqom
2026-05-07 16:05:50,KCD_02,KCD_02_01,71.21,21.52,633.16,5rx4r483if
2026-05-07 16:06:00,KCD_03,KCD_03_01,28.53,21.73,325.56,pl7nskxa5o
2026-05-07 16:06:10,NRP_01,NRP_01_01,88.53,41.73,1268.17,rjw1wtuzq7
2026-05-07 16:06:20,NRP_02,NRP_02_01,68.53,22.04,534.09,ih8r9ryqom
2026-05-07 16:06:30,NRP_03,NRP_03_01,68.53,22.04,534.09,by8v8gu8si
2026-05-07 16:06:40,YBA_01,YBA_01_02,15.68,46.73,1859.65,xz8axhp3z1
2026-05-07 16:06:50,YBA_02,YBA_02_02,15.68,46.73,1859.65,ow8yvqzm6v
2026-05-07 16:07:00,YBA_03,ID_OFF,,,,xsar5oq3ey
2026-05-07 16:07:10,YBA_04,YBA_04_02,51.56,31.4,793.2,ow8yvqzm6v
2026-05-07 16:07:20,KCD_01,KCD_01_02,64.92,23.55,693.2,ih8r9ryqom
2026-05-07 16:07:30,KCD_02,ID_OFF,,,,5rx4r483if
2026-05-07 16:07:40,KCD_03,ID_OFF,,,,pl7nskxa5o
2026-05-07 16:07:50,NRP_01,NRP_01_02,64.92,23.55,693.2,rjw1wtuzq7
2026-05-07 16:08:00,NRP_02,ID_OFF,,,,ih8r9ryqom
2026-05-07 16:08:10,NRP_03,ID_OFF,,,,by8v8gu8si
2026-05-07 16:08:20,YBA_01,YBA_01_03,68.24,19.92,581.44,xz8axhp3z1
2026-05-07 16:08:30,YBA_02,ID_OFF,,,,ow8yvqzm6v
2026-05-07 16:08:40,ID_OFF,ID_OFF,,,,ID_OFF
2026-05-07 16:08:50,YBA_04,ID_OFF,,,,ow8yvqzm6v
2026-05-07 16:09:00,KCD_01,KCD_01_03,28.14,15.04,454.3,ih8r9ryqom
2026-05-07 16:09:10,KCD_02,ID_OFF,,,,5rx4r483if
2026-05-07 16:09:20,KCD_03,ID_OFF,,,,pl7nskxa5o
2026-05-07 16:09:30,NRP_01,NRP_01_03,15.43,40.04,2160.03,rjw1wtuzq7
2026-05-07 16:09:40,NRP_02,NRP_02_03,55.86,24.03,805.73,ih8r9ryqom
2026-05-07 16:09:50,NRP_03,NRP_03_03,55.86,24.03,805.73,by8v8gu8si
2026-05-07 16:10:00,YBA_01,YBA_01_01,54.07,26.68,633.49,xz8axhp3z1
2026-05-07 16:10:10,YBA_02,YBA_02_01,66.8,20.01,533.49,r4w8l5e===
2026-05-07 16:10:20,YBA_03,YBA_03_01,14.53,43.36,1858.61,xsar5oq3ey
2026-05-07 16:10:30,YBA_04,YBA_04_01,26.8,18.36,325.12,ow8yvqzm6v
2026-05-07 16:10:40,KCD_01,KCD_01_01,26.8,18.36,325.12,ih8r9ryqom
2026-05-07 16:10:50,KCD_02,KCD_02_01,86.8,38.36,1266.98,5rx4r483if
2026-05-07 16:11:00,KCD_03,KCD_03_01,61.74,25.94,951.95,i4c8mrc===
2026-05-07 16:11:10,NRP_01,NRP_01_01,32.55,17.42,563.96,rjw1wtuzq7
